mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
603,621,0.0,0.645,7.737,20.236,24.022,4.537,3.749,0.0,LO
603,659,0.0,0.04,0.12100001,0.435,0.782,0.25,0.0,0.0,LO
603,686,0.0,1.647,32.541,30.897,51.568,18.521,14.088,0.0,LO
603,709,0.0,0.0,0.092999995,0.32,0.486,0.117,0.044,0.0,LO
603,717,0.0,0.36,0.555,0.84,0.803,0.241,0.082,0.0,LO
603,719,0.0,134.684,836.783,1277.652,1230.025,576.817,354.832,0.0,LO
603,751,0.0,0.467,0.98700005,3.1759999,3.337,1.03,0.127,0.0,LO
603,755,0.0,0.451,1.9350001,1.254,2.063,1.036,0.612,0.0,LO
603,763,7.181,42.129,376.639,306.925,313.012,138.415,105.186,11.385,LO
603,766,0.0,19.599,54.313,58.575,78.038,36.751,17.366,0.0,LO
603,788,3.989,12.457,150.232,69.996,85.244,42.675,31.445,7.357,LO
603,1022,15.127,8.136,327.075,505.136,522.482,421.551,255.89,26.463,LO
603,1023,8.534,8.643,353.166,264.859,220.922,195.729,104.246,13.647,LO
603,1024,9.3619995,15.08,529.863,481.33,310.286,238.789,110.535,16.829,LO
603,1039,1.607,1.782,30.949,33.629,50.472,26.405,23.572,2.114,LO
603,1082,7.724,31.549,231.273,117.908,143.6,58.704,55.875,10.318,LO
603,1083,4.761,1.718,9.441,10.312,25.847,20.188,17.696,10.175,LO
603,1085,2.983,6.677,79.684,51.645,52.184,31.761,24.147,8.436,LO
603,1395,0.0,1.204,0.0,0.0,0.0,0.0,0.117,0.0,LO
603,1404,0.0,3.88,33.802,29.754,50.535,22.921,13.224,0.0,LO
603,1409,0.0,7.259,146.966,98.31,82.314,42.918,19.041,0.0,LO
603,1413,0.0,34.678,461.123,251.064,93.264,53.3,22.593,0.0,LO
603,1421,0.0,40.309,264.71,142.621,189.598,70.142,43.126,0.0,LO
603,1429,0.0,17.894,433.362,909.498,992.39,859.623,326.001,0.0,LO
603,1437,0.0,9.97,70.078,64.454,71.681,34.113,26.24,0.0,LO
603,1438,0.0,7.107,107.234,49.216,58.449,21.468,16.374,0.0,LO
603,1439,0.0,4.75,91.572,66.841,51.721,26.578001,9.91,0.0,LO
603,1440,0.0,57.815,412.33398,261.971,136.865,67.345,35.826,0.0,LO
603,1441,5.545,2.218,137.105,247.349,385.748,282.596,162.412,7.46,LO
603,1442,0.0,0.0,0.0,0.819,0.295,0.053000003,0.0,0.0,LO
603,1443,37.420002,14.419,329.682,692.028,1008.977,775.928,513.382,74.693,LO
603,1444,0.0,0.0,0.0,0.042,0.16800001,0.0,0.0,0.0,LO
603,1445,0.0,23.181,215.412,96.105,73.671,26.805,16.039999,0.0,LO
603,1448,0.0,2.5839999,165.511,92.338,130.275,56.88,22.026,0.0,LO
603,1449,0.0,3.133,40.939,21.449,16.665,10.905,4.855,0.0,LO
603,1452,0.0,11.271,71.748,24.422,25.901001,16.493,7.888,0.0,LO
603,5150,0.0,0.0,1.188,2.048,1.966,0.461,0.185,0.0,LO
603,5345,18.923,13.417,134.889,168.007,153.938,101.486,99.396,41.41,LO
603,5356,0.0,1.4580001,23.062,26.677,50.492,23.937,14.593,0.0,LO
603,5362,0.0,5.905,47.541,68.034,100.215,58.37,29.627,0.0,LO
603,5376,0.0,2.057,8.135,14.225,13.817,10.1310005,5.487,0.0,LO
603,5378,0.0,0.0,2.54,8.317,7.578,5.408,1.705,0.0,LO
603,5397,0.0,4.265,6.629,10.551,19.858,8.868,3.065,0.0,LO
603,5404,0.0,3.998,42.701,61.83,99.297,73.225,37.072998,0.0,LO
603,5411,0.0,2.513,20.42,25.067,17.0,9.35,4.975,0.0,LO
603,5418,0.0,2.267,31.619,36.582,77.718,41.964,29.764,0.0,LO
603,5421,0.0,0.0,0.0,0.0,0.0,0.0,2.284,0.0,LO
603,5423,0.0,0.0,0.0,0.0,0.0,0.0,9.817,0.0,LO
603,5424,0.0,0.0,0.0,0.0,0.0,0.0,15.117001,0.0,LO
603,5437,0.0,2.944,36.268,52.525,84.5,42.19,25.119,0.0,LO
603,5595,0.0,0.41799998,1.535,4.608,4.49,3.916,6.762,0.0,LO
603,6919,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,LO
603,6926,0.0,0.172,0.04,1.639,1.51,0.364,0.082,0.0,LO
603,6934,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,LO
603,6961,0.0,0.0,0.338,0.257,0.324,0.217,0.143,0.0,LO
603,6962,0.0,0.253,0.578,0.495,0.056999996,0.122999996,0.003,0.0,LO
603,6966,0.0,0.0,0.484,0.0,0.0,0.889,0.0,0.0,LO
603,6967,0.0,0.0,0.015999999,0.011,0.0,0.0,0.025,0.0,LO
603,6973,0.0,0.005,0.059,0.007,0.091000006,0.02,0.022,0.0,LO
603,6977,0.0,16.595,648.011,964.45703,1093.155,890.192,328.571,0.0,LO
603,6978,0.0,16.47,451.705,391.729,370.023,378.651,168.043,0.0,LO
603,6979,0.0,13.28,505.268,644.945,838.419,745.294,314.613,0.0,LO
603,7406,0.0,0.0,0.0,0.0,0.019000001,0.005,0.0,0.0,LO
603,9586,0.0,3.966,40.804,19.908,12.403,7.005,2.309,0.0,LO
603,9587,0.0,3.409,43.759,31.957,40.63,17.695,3.525,0.0,LO
617,514,0.0,0.002,0.0,0.007,0.0,0.013,0.0,0.0,LO
