mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
617,1398,0.0,0.0,0.427,1.189,0.85,0.52,0.414,0.0,LO
617,1402,0.0,0.13,5.465,12.618,6.838,3.94,0.552,0.0,LO
617,1415,0.0,0.0,2.802,14.9279995,3.466,1.702,0.649,0.0,LO
617,1434,0.0,0.0,0.41,2.078,1.684,0.405,0.0,0.0,LO
617,1442,0.0,0.006,0.504,1.414,0.847,0.84000003,0.013,0.0,LO
617,1444,0.0,0.0,19.129,94.315,43.478,17.713,4.324,0.0,LO
617,1451,0.0,0.0,2.282,9.601,3.498,1.191,0.527,0.0,LO
617,1455,0.0,0.007,0.47,6.142,2.519,1.351,0.25,0.0,LO
617,5595,0.0,0.0,1.208,5.834,2.419,1.649,1.407,0.0,LO
617,9586,0.0,0.0,0.696,0.901,0.154,0.132,0.0,0.0,LO
617,9587,0.0,0.0,0.284,9.443,4.3589997,0.418,0.001,0.0,LO
618,514,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,LO
618,522,0.0,0.0,0.041,0.604,0.66400003,0.084,0.0,0.0,LO
618,596,0.0,0.0,0.074,0.899,0.545,0.451,0.146,0.0,LO
618,603,0.0,0.0,1.023,16.974,21.147,3.266,0.692,0.0,LO
618,617,0.0,0.0,0.0,0.723,0.833,0.291,0.0,0.0,LO
618,620,0.0,0.0,0.08,2.125,1.289,0.62299997,0.403,0.0,LO
618,659,0.0,0.0,0.061,1.156,0.484,0.59499997,0.203,0.0,LO
618,680,0.0,0.0,0.0,2.592,1.766,0.598,0.0,0.0,LO
618,709,0.0,0.0,0.0,2.2,1.554,0.416,0.489,0.0,LO
618,717,0.0,0.0,0.051,2.065,1.144,0.298,0.618,0.0,LO
618,719,0.0,0.0,0.64,21.689001,26.554,2.362,0.389,0.0,LO
618,751,0.0,0.0,0.87,5.561,4.224,1.419,1.06,0.0,LO
618,755,0.0,0.0,4.067,44.0,35.008,7.911,2.582,0.0,LO
618,766,0.0,0.0,2.588,38.136,32.834,11.289,6.132,0.0,LO
618,788,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,LO
618,1022,0.0,0.0,0.0,1.444,0.955,0.0,0.037,0.0,LO
618,1023,0.0,0.0,0.092999995,1.4300001,0.93,0.076000005,0.0,0.0,LO
618,1024,0.0,0.0,0.113,1.123,0.875,0.77099997,0.0,0.0,LO
618,1082,0.0,0.0,0.108,0.76,0.47100002,0.0,0.019000001,0.0,LO
618,1083,0.0,0.0,0.132,6.514,3.405,0.341,0.039,0.0,LO
618,1085,0.0,0.0,0.0,0.958,0.0,0.0,0.0,0.0,LO
618,1395,0.0,0.0,0.513,2.726,2.142,0.304,0.064,0.0,LO
618,1398,0.0,0.0,0.0,1.063,1.272,0.385,0.159,0.0,LO
618,1409,0.0,0.0,0.238,9.475,6.599,3.0870001,0.243,0.0,LO
618,1413,0.0,0.0,0.74,25.894,8.373,2.106,0.265,0.0,LO
618,1415,0.0,0.0,0.056,0.554,0.258,0.229,0.0,0.0,LO
618,1421,0.0,0.0,0.072,16.428,14.094,3.54,0.088,0.0,LO
618,1429,0.0,0.0,0.21100001,9.028,11.216,2.5,0.17,0.0,LO
618,1434,0.0,0.0,0.0,0.529,0.744,0.0,0.0,0.0,LO
618,1437,0.0,0.0,0.639,20.997,19.707,6.157,0.603,0.0,LO
618,1438,0.0,0.0,0.191,7.322,5.802,2.397,0.628,0.0,LO
618,1439,0.0,0.0,0.0,2.101,1.862,0.431,0.063,0.0,LO
618,1440,0.0,0.0,0.486,13.326,7.113,1.586,0.43899998,0.0,LO
618,1441,0.0,0.0,0.195,3.111,3.2419999,1.041,0.009,0.0,LO
618,1442,0.0,0.0,0.143,2.814,1.909,0.709,0.0,0.0,LO
618,1443,0.0,0.0,0.0,1.346,1.016,0.463,0.0,0.0,LO
618,1444,0.0,0.0,0.262,2.9,2.323,0.043,0.088999994,0.0,LO
618,1445,0.0,0.0,0.282,16.107,11.282,4.052,1.292,0.0,LO
618,1448,0.0,0.0,0.059,8.772,7.864,2.484,0.52,0.0,LO
618,1449,0.0,0.0,0.396,6.435,4.137,0.4,0.035,0.0,LO
618,1455,0.0,0.0,0.509,2.939,1.707,0.96400005,0.536,0.0,LO
618,1524,0.0,0.0,0.0,3.808,3.524,0.605,0.343,0.0,LO
618,5301,0.0,0.0,0.188,15.903,8.927,4.459,0.856,0.0,LO
618,5345,0.0,0.0,0.017,0.255,0.0,0.0,0.0,0.0,LO
618,5362,0.0,0.0,0.0,0.139,0.167,0.216,0.0,0.0,LO
618,5372,0.0,0.0,0.007,2.042,3.142,2.519,0.375,0.0,LO
618,5421,0.0,0.0,0.345,7.28,6.14,1.729,0.773,0.0,LO
618,5423,0.0,0.0,0.162,8.687,7.303,2.392,0.155,0.0,LO
618,5424,0.0,0.0,0.22,4.028,2.707,1.066,0.274,0.0,LO
618,5437,0.0,0.0,0.0,0.396,0.165,0.17300001,0.0,0.0,LO
